schoolID,phoneNum,name,type,level,language,boardID,city,postCode
856673,905-277-0990,St Timothy School,Catholic,Elementary,English,B67083,Mississauga,L5A2N9
856959,905-454-5213,St Ursula Elementary School,Catholic,Elementary,English,B67083,Brampton,L6X5C1
858420,905-890-0909,St Valentine Elementary School,Catholic,Elementary,English,B67083,Mississauga,L5V2V7
857165,905-696-6980,St Veronica Elementary School,Catholic,Elementary,English,B67083,Mississauga,L5W1C7
865362,905-848-5397,St Vincent de Paul Separate School,Catholic,Elementary,English,B67083,Mississauga,L4W3L6
683246,905-840-3042,St.  Aidan Catholic Elementary School,Catholic,Elementary,English,B67083,Brampton,L7A3B9
715030,,St. Alphonsa Catholic Elementary School,Catholic,Elementary,English,B67083,Brampton,L6Y0M4
812896,,St. André Bessette Catholic Elementary School,Catholic,Elementary,English,B67083,Brampton,L6P2V6
775797,905-696-8860,St. Barbara Elementary School,Catholic,Elementary,English,B67083,Mississauga,L5N7Z2
738857,905-542-9203,St. Bernard of Clairvaux Catholic Elementary School,Catholic,Elementary,English,B67083,Mississauga,L5M7V5
684199,905-970-9069,St. Bonaventure Catholic Elementary School,Catholic,Elementary,English,B67083,Brampton,L7A2Z5
783161,905-275-0509,St. Charles Garnier School,Catholic,Elementary,English,B67083,Mississauga,L4Z1M7
807712,905-495-4621,St. Daniel Comboni Catholic Elementary School,Catholic,Elementary,English,B67083,Brampton,L7A3Z7
860217,,St. Evan Catholic Elementary School,Catholic,Elementary,English,B67083,Caledon,L7C4C6
681937,,St. Jacinta Marto Catholic Elementary School,Catholic,Elementary,English,B67083,Brampton,L6X0W5
706631,,St. James Catholic Global Learning Centr,Catholic,Elementary,English,B67083,Mississauga,L5G1B8
776175,,St. Jean-Marie Vianney Catholic Elementary School,Catholic,Elementary,English,B67083,Brampton,L6X0S1
696056,905-285-0050,St. Joan of Arc Catholic Secondary School,Catholic,Secondary,English,B67083,Mississauga,L5M7G2
723967,905-792-2268,St. John Henry Newman Catholic Elementary School,Catholic,Elementary,English,B67083,Brampton,L6T1X1
750557,905-857-4241,St. John Paul II Catholic Elementary School,Catholic,Elementary,English,B67083,Bolton,L7E5R8
724106,905-279-9478,St. John XXIII Catholic Elementary School,Catholic,Elementary,English,B67083,Mississauga,L5C1M1
721020,905-846-0078,St. Josephine Bakhita Catholic Elementary School,Catholic,Elementary,English,B67083,Brampton,L7A0J2
688182,905-840-3121,St. Lucy Catholic Elementary School,Catholic,Elementary,English,B67083,Brampton,L7A3R2
864570,,St. Michael Catholic Secondary School,Catholic,Secondary,English,B67083,Bolton,L7E4G6
736228,905-412-1000,St. Oscar Romero Catholic Secondary School,Catholic,Secondary,English,B67083,Mississauga,L5M4G8
784979,,St. Roch Catholic Secondary School,Catholic,Secondary,English,B67083,Brampton,L6X0N3
733229,905-273-3937,St. Teresa of Calcutta Catholic Elementary School,Catholic,Elementary,English,B67083,Mississauga,L4Y2T2
863785,905-624-9625,Sts Martha & Mary Separate School,Catholic,Elementary,English,B67083,Mississauga,L4W2B9
843466,905-276-1888,Sts. Peter & Paul Catholic School,Catholic,Elementary,English,B67083,Mississauga,L4Z1K2
706418,905-792-0630,Venerable Michael McGivney Catholic Elementary School,Catholic,Elementary,English,B67083,Brampton,L5R2P7
685984,905-666-7753,All Saints Catholic Secondary School Secondary School,Catholic,Secondary,English,B67105,Whitby,L1P1M1
860676,905-666-7753,All Saints Elementary Catholic School,Catholic,Elementary,English,B67105,Whitby,L1P1M1
703923,905-427-6667,Archbishop Denis O'Connor Catholic High School,Catholic,Secondary,English,B67105,Ajax,L1S5H4
682867,905-666-1146,Father Donald MacLellan Catholic Sec Sch Catholic School,Catholic,Secondary,English,B67105,Ajax,L1S1R6
871140,905-839-5409,Father Fenelon Catholic School,Catholic,Elementary,English,B67105,Pickering,L1W2K2
706990,905-723-2421,Father Joseph Venini Catholic School,Catholic,Elementary,English,B67105,Oshawa,L1G3X9
710083,905-666-2010,Father Leo J Austin Catholic Secondary School,Catholic,Secondary,English,B67105,Whitby,L1R2A2
710954,905-985-0153,Good Shepherd Catholic School,Catholic,Elementary,English,B67105,Port Perry,L9L1T1
720313,705-426-2961,Holy Family Catholic School,Catholic,Elementary,English,B67105,Beaverton,L0K1A0
735060,905-432-8470,Monsignor John Pereyma Catholic Secondary School,Catholic,Secondary,English,B67105,Oshawa,L1H3S6
826211,905-432-8470,Monsignor John Pereyma Elementary Catholic School,Catholic,Elementary,English,B67105,Oshawa,L1H3S6
741310,905-723-5255,Monsignor Paul Dwyer Catholic High School,Catholic,Secondary,English,B67105,Oshawa,L1J5P5
845884,905-723-4241,Monsignor Philip Coffey Catholic School,Catholic,Elementary,English,B67105,Oshawa,L1J3W6
738050,905-686-4300,Notre Dame Catholic Secondary School,Catholic,Secondary,English,B67105,Ajax,L1T4G8
764434,905-728-3971,Sir Albert Love Catholic School,Catholic,Elementary,English,B67105,Oshawa,L1G6E6
771406,905-619-8021,St André Bessette Catholic School,Catholic,Elementary,English,B67105,Ajax,L1T4Y4
777242,905-683-0571,St Bernadette Catholic School,Catholic,Elementary,English,B67105,Ajax,L1S1P2
762083,905-668-3772,St Bernard Catholic School,Catholic,Elementary,English,B67105,Whitby,L1R2A2
691259,905-655-1875,St Bridget Catholic School,Catholic,Elementary,English,B67105,Brooklin,L1M2J8
781282,905-427-6105,St Catherine of Siena Catholic School,Catholic,Elementary,English,B67105,Ajax,L1T3P1
784133,905-725-7672,St Christopher Catholic School,Catholic,Elementary,English,B67105,Oshawa,L1J2Y5
789178,905-839-0005,St Elizabeth Seton Catholic School,Catholic,Elementary,English,B67105,Pickering,L1V6W7
791806,905-683-3320,St Francis de Sales Catholic School,Catholic,Elementary,English,B67105,Ajax,L1S6B3
796352,905-728-5521,St Hedwig Catholic School,Catholic,Elementary,English,B67105,Oshawa,L1H2R2
798258,905-839-1844,St Isaac Jogues Catholic School,Catholic,Elementary,English,B67105,Pickering,L1V1J6
798460,905-427-3327,St James Catholic School,Catholic,Elementary,English,B67105,Ajax,L1S3E5
803057,905-743-6223,St John Bosco Catholic School,Catholic,Elementary,English,B67105,Oshawa,L1K2P6
806972,905-655-2291,St John Paull II Catholic Elementary School,Catholic,Elementary,English,B67105,Brooklin,L1M2L9
724084,905-723-1991,St John XXIII Catholic School,Catholic,Elementary,English,B67105,Oshawa,L1H7J2
805327,905-668-4011,St John the Evangelist Catholic School,Catholic,Elementary,English,B67105,Whitby,L1N2S3
811696,905-852-6242,St Joseph Catholic School,Catholic,Elementary,English,B67105,Uxbridge,L9P1N7
814423,905-725-6751,St Joseph Catholic School,Catholic,Elementary,English,B67105,Oshawa,L1K0C2
762733,905-686-5324,St Josephine Bakhita Catholic Elementary School,Catholic,Elementary,English,B67105,Ajax,L1T0B4
772020,905-428-9304,St Jude Catholic School,Catholic,Elementary,English,B67105,Ajax,L1T3H5
750435,905-571-1969,St Kateri Tekakwitha Catholic School,Catholic,Elementary,English,B67105,Oshawa,L1K2Y8
818844,905-655-3852,St Leo Catholic School,Catholic,Elementary,English,B67105,Brooklin,L1M1H2
820830,905-665-5143,St Luke the Evangelist Catholic School,Catholic,Elementary,English,B67105,Whitby,L1P1N9
730718,905-666-9301,St Marguerite d'Youville Catholic School,Catholic,Elementary,English,B67105,Whitby,L1N6B1
823015,905-721-2460,St Mark the Evangelist Catholic School,Catholic,Elementary,English,B67105,Whitby,L1R1Z7
826278,905-420-7166,St Mary Catholic Secondary School,Catholic,Secondary,English,B67105,Pickering,L1V1R9
830801,905-430-8597,St Matthew the Evangelist Catholic School,Catholic,Elementary,English,B67105,Whitby,L1R1S6
835668,905-509-6691,St Monica Catholic School,Catholic,Elementary,English,B67105,Pickering,L1V1E3
840696,905-427-2866,St Patrick Catholic School,Catholic,Elementary,English,B67105,Ajax,L1T3N5
843156,905-728-7011,St Paul Catholic School,Catholic,Elementary,English,B67105,Whitby,L1N3K6
733040,905-426-7064,St Teresa of Calcutta Catholic School,Catholic,Elementary,English,B67105,Ajax,L1Z1H1
852902,905-668-8261,St Theresa Catholic School,Catholic,Elementary,English,B67105,Whitby,L1N3S4
854980,905-723-1921,St Thomas Aquinas Catholic School,Catholic,Elementary,English,B67105,Oshawa,L1J1V9
858960,905-427-6225,St Wilfrid Catholic School,Catholic,Elementary,English,B67105,Pickering,L1X2S9
851764,,St. Anne Catholic Elementary School,Catholic,Elementary,English,B67105,Oshawa,L1L0H9
2801,905-728-0521,Adelaide Mclaughlin Public School,Public,Elementary,English,B66060,Oshawa,L1J5P1
890855,905-683-1610,Ajax High School,Public,Secondary,English,B66060,Ajax,L1S1P2
9008,905-683-7368,Alexander Graham Bell Public School,Public,Elementary,English,B66060,AJAX,L1T3T6
14052,905-839-9900,Altona Forest Public School,Public,Elementary,English,B66060,PICKERING,L1V7A3
892025,905-668-5809,Anderson Collegiate and Vocational Institute,Public,Secondary,English,B66060,Whitby,L1N3V6
20036,905-428-2775,Applecroft Public School,Public,Elementary,English,B66060,Ajax,L1T3H5
36609,905-839-1146,Bayview Heights Public School,Public,Elementary,English,B66060,Pickering,L1W1J6
38083,905-576-1938,Beau Valley Public School,Public,Elementary,English,B66060,OSHAWA,L1G3G3
38164,705-426-9081,Beaverton Public School,Public,Elementary,English,B66060,BEAVERTON,L0K1A0
42269,905-436-0098,Bellwood Public School,Public,Elementary,English,B66060,Whitby,L1N8M4
637517,,Blair Ridge Public School,Public,Elementary,English,B66060,Whitby,L1M0E8
33880,905-723-3621,Bobby Orr Public School,Public,Elementary,English,B66060,Oshawa,L1H8V9
33952,905-683-6240,Bolton C Falby Public School,Public,Elementary,English,B66060,Ajax,L1S1N4
896446,705-432-2311,Brock High School,Public,Secondary,English,B66060,CANNINGTON,L0E1E0
934991,905-655-2015,Brooklin High School,Public,Secondary,English,B66060,Whitby,L1M0K7
179554,905-655-8959,Brooklin Village Public School,Public,Elementary,English,B66060,Brooklin,L1M2L5
72907,905-665-8229,C E Broughton Public School,Public,Elementary,English,B66060,Whitby,L1N9L6
73547,905-428-2347,Cadarackque Public School,Public,Elementary,English,B66060,Ajax,L1Z1C7
82686,905-665-2001,Captain Michael VandenBos Public School,Public,Elementary,English,B66060,WHITBY,L1P1N3
97110,905-683-0921,Carruthers Creek Public School,Public,Elementary,English,B66060,AJAX,L1S7N6
94587,905-986-4227,Cartwright Central Public School,Public,Elementary,English,B66060,BLACKSTOCK,L0B1B0
619779,,Chris Hadfield Public School,Public,Elementary,English,B66060,Whitby,L1M0A5
22128,905-666-5500,Clara Hughes Public School,Public,Elementary,English,B66060,Oshawa,L1H6T9
443638,905-649-2000,Claremont Public School,Public,Elementary,English,B66060,CLAREMONT,L1Y1A8
117463,905-723-2876,College Hill Public School,Public,Elementary,English,B66060,OSHAWA,L1J6R2
116840,905-666-3901,Colonel J E Farewell Public School,Public,Elementary,English,B66060,Whitby,L1P1J1
124222,905-725-2032,Coronation Public School,Public,Elementary,English,B66060,Oshawa,L1G2A4
933156,,DCE - Under 21 Collegiate Institute and Vocational School,Public,Secondary,English,B66060,Oshawa,L1H4A3
170662,,David Bouchard Public School,Public,Elementary,English,B66060,Oshawa,L1H6C9
904392,905-665-5057,Donald A Wilson Secondary School,Public,Secondary,English,B66060,Whitby,L1P1Y1
147109,905-725-0344,Dr C F Cannon Public School,Public,Elementary,English,B66060,OSHAWA,L1J3S2
147885,905-723-9912,Dr Robert Thornton Public School,Public,Elementary,English,B66060,WHITBY,L1N3L4
147915,905-686-1081,Dr Roberta Bondar Public School,Public,Elementary,English,B66060,Ajax,L1T3L3
148148,905-725-4232,Dr S J Phillips Public School,Public,Elementary,English,B66060,Oshawa,L1G4V5
5215,905-683-6023,Duffin's Bay Public School,Public,Elementary,English,B66060,Ajax,L1S3G4
905674,905-839-1125,Dunbarton High School,Public,Secondary,English,B66060,Pickering,L1V1G2
905585,905-579-1990,Durham Alternative Secondary School,Public,Secondary,English,B66060,Oshawa,L1H4H4
165514,,Eagle Ridge Public School,Public,Elementary,English,B66060,AJAX,L1T4N1
156078,905-668-2251,Earl A Fairman Public School,Public,Elementary,English,B66060,Whitby,L1N2W8
906565,905-723-8157,Eastdale Collegiate and Vocational Institute,Public,Secondary,English,B66060,Oshawa,L1G6L4
493031,905-509-2277,Elizabeth B Phin Public School,Public,Elementary,English,B66060,Pickering,L1V1N1
639900,,Elsie MacGill Public School,Public,Elementary,English,B66060,Oshawa,L1K0C8
192210,905-839-1451,Fairport Beach Public School,Public,Elementary,English,B66060,Pickering,L1W2H5
193119,905-668-5211,Fallingbrook Public School,Public,Elementary,English,B66060,WHITBY,L1R2G2
531551,,Forest View Public School,Public,Elementary,English,B66060,Oshawa,L1H7H7
206253,905-839-1131,Frenchman's Bay Public School,Public,Elementary,English,B66060,PICKERING,L1W2H7
911291,905-728-7594,G L Roberts Collegiate and Vocational Institute,Public,Secondary,English,B66060,Oshawa,L1J1G5
210277,905-831-1868,Gandatsetiagon Public School,Public,Elementary,English,B66060,Pickering,L1V3R2
213829,905-668-8779,Glen Dhu Public School,Public,Elementary,English,B66060,Whitby,L1R1M7
218103,905-723-8821,Glen Street Public School,Public,Elementary,English,B66060,Oshawa,L1J3T9
219908,905-839-1771,Glengrove Public School,Public,Elementary,English,B66060,Pickering,L1V1X2
567787,905-640-3092,Goodwood Public School,Public,Elementary,English,B66060,GOODWOOD,L0C1A0
221805,905-576-8901,Gordon B Attersley Public School,Public,Elementary,English,B66060,OSHAWA,L1K1X8
477435,905-985-2567,Greenbank Public School,Public,Elementary,English,B66060,GREENBANK,L0C1B0
244791,905-433-8933,Harmony Heights Public School,Public,Elementary,English,B66060,Oshawa,L1K1M2
916331,905-668-2731,Henry Street High School,Public,Secondary,English,B66060,WHITBY,L1N5C7
231533,905-839-5289,Highbush Public School,Public,Elementary,English,B66060,Pickering,L1V5M5
259160,905-723-1231,Hillsdale Public School,Public,Elementary,English,B66060,Oshawa,L1G5T6
918423,905-619-9571,J Clarke Richardson Collegiate Institute,Public,Secondary,English,B66060,AJAX,L1T4G8
280844,905-668-3249,Jack Miner Public School,Public,Elementary,English,B66060,WHITBY,L1R2N1
559271,,Jeanne Sauvé Public School,Public,Elementary,English,B66060,Oshawa,L1K0X1
283495,905-434-7400,John Dryden Public School,Public,Elementary,English,B66060,Whitby,L1R2A1
286095,905-852-7631,Joseph Gould Public School,Public,Elementary,English,B66060,UXBRIDGE,L9P1M6
446033,905-668-2225,Julie Payette,Public,Elementary,English,B66060,Whitby,L1N3W4
124745,905-728-2851,Kedron Public School,Public,Elementary,English,B66060,OSHAWA,L1H7K5
304379,905-686-3014,Lakeside Public School,Public,Elementary,English,B66060,Ajax,L1S4X1
99872,905-576-8820,Lakewoods Public School,Public,Elementary,English,B66060,Oshawa,L1J1G5
311707,905-427-4658,Lester B Pearson Public School,Public,Elementary,English,B66060,Ajax,L1T2M9
313050,905-619-0357,Lincoln Alexander Public School,Public,Elementary,English,B66060,Ajax,L1S6A9
312983,905-683-4941,Lincoln Avenue Public School,Public,Elementary,English,B66060,Ajax,L1S6C9
321176,905-683-3581,Lord Elgin Public School,Public,Elementary,English,B66060,Ajax,L1S1T6
328740,905-420-4103,Maple Ridge Public School,Public,Elementary,English,B66060,Pickering,L1X2M2
348503,905-433-8910,Mary Street Community School,Public,Elementary,English,B66060,Oshawa,L1G7S2
932345,,Maxwell Heights Secondary School,Public,Secondary,English,B66060,Oshawa,L1K0N1
350508,705-432-2461,McCaskill's Mills Public School,Public,Elementary,English,B66060,Cannington,L0E1E0
356271,905-655-3731,Meadowcrest Public School,Public,Elementary,English,B66060,BROOKLIN,L1M1B3
580847,905-686-4440,Michaëlle Jean Public School,Public,Elementary,English,B66060,Ajax,L1Z0G7
450298,905-728-5448,Norman G. Powers Public School,Public,Elementary,English,B66060,Oshawa,L1K3B5
493816,905-440-7350,Northern Dancer Public School,Public,Elementary,English,B66060,Oshawa,L1L0L5
394819,905-683-0536,Nottingham Public School,Public,Elementary,English,B66060,Ajax,L1T4Y4
932329,905-728-7531,O'Neill Collegiate and Vocational Institute,Public,Secondary,English,B66060,Oshawa,L1G4T2
425630,905-430-8755,Ormiston Public School,Public,Elementary,English,B66060,WHITBY,L1R1T5
